idcvlac,nombre,url
0000100022,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3567-9012
0000233013,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56413017600
0000233013,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1604-3465
0000524840,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9434-7325
0000667021,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0495-9107
0001593564,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=4617121
0000667617,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7495-9391
0000076149,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061726676
0000076149,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6239-0778
0000338311,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/3047188/alexander-buendia-astudillo/
0000338311,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=37096762900
0000338311,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8750-9333
0000340405,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6526-5742
0001481217,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57202548023
0001481217,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3226-0846
0001499134,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4953-4591
0000152595,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9728-0413
0001544725,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=34561243
0000070076,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8433-4002
0001382816,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=30286881
0000122886,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7235-1294
0000772100,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6948-3870
0000877727,Otro,https://orcid.org/0000-0002-9516-9647
0000859591,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7106-1431
0000011410,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/4051517/carlos-h-sierra-torres/
0000011410,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=6603080549
0000011410,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4160-9555
0000489018,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4179-7445
0000054163,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57723266400
0000054163,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3945-2023
0000054163,Otro,https://www.webofscience.com/wos/author/record/HMV-7212-2023
0000241806,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=12765588700
0000241806,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8694-4472
0000349810,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9703-5653
0001165836,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56277928900
0000526460,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55497146200
0000526460,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1289-2395
0001444110,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57202113879
0001444110,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6529-9758
0001360927,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8921-1327
0000265675,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1791-2693
0001520078,ResearcherID (Thomson Reuters - WOS),http://www.webofscience.com/wos/author/record/R-6024-2019
0001520078,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56263833900
0001520078,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4797-9204
0000750476,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2706-0962
0000336947,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0002-4120-8604
0000424498,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8101-3764
0000876569,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55783147700
0000876569,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6544-0283
0001361776,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55316837000
0000876461,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=36681965400
0000876461,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8585-706X
0000891142,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2893-9808
0001721573,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1974-6377
0001379852,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1590-3988
0000579530,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8092-4577
0001368052,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0077-2866
0001368052,Otro,https://saces.mineducacion.gov.co
0001360149,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1224-0138
0001377956,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8779-6395
0000516430,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0003-4783-0653
0000516430,Otro,https://publons.com/researcher/4766922/maria-alexandra-campo-granados/
0000596582,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4020-0341
0000044598,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8630-1618
0001383977,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0002-0014-0498
0000344702,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9952-5194
0000344702,Otro,https://publons.com/researcher/AAJ-3405-2021/
0000926108,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2357-0466
0000926108,Otro,https://publons.com/researcher/4326870/jim-luis-fannkugen/
0000261750,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6704-4628
0001787051,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7602-0599
0001322168,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1126-2973
0001519553,ResearcherID (Thomson Reuters - WOS),https://www.webofscience.com/wos/author/record/HSE-8151-2023
0001519553,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=58023625600
0001519553,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4622-538X
0000076364,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0003-2312-1932
0001715324,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2301-0338
0001715324,Otro,https://www.iralis.org/app/ficha23372
0001354901,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9022-4459
0001638051,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0002-7543-2698
0000381918,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4521-3782
0000001028,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5115-0098
0001171674,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0580-5070
0001133721,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55567562300
0001133721,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7772-9260
0001133721,Otro,https://mathscinet.ams.org/mathscinet/search/author.html?mrauthid=907123
0001336389,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1690-2087
0001584177,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4910-9691
0000049209,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1017241826
0000313947,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0052-0917
0001608558,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55266546400
0001608558,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6864-5898
0001158368,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4737-4299
0000439274,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=25280027
0001090054,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4928-7407
0001327410,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4920-5413
0001419563,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0829-5117
0000885398,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57193170699
0000885398,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8198-2912
0001513182,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56435636300
0001513182,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2191-3776
0000640646,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9863-1737
0001427280,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=10307992
0001427280,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2357-319X
0001723361,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3505-1460
0000093100,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061726632
0000093100,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1707-2268
0000002021,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7821-8814
0000002936,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56479294700
0000002936,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5191-6524
0000083197,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0002-5106-224X
0000784885,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55750174100
0000784885,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9674-2118
0001416200,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9793-4712
0000901644,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=67002589
0000901644,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5704-8345
0001536699,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1094-115X
0001542067,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=7812135A1
0001542067,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1580-7053
0000713295,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2751-3191
0001019589,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=12022265
0001709122,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5357-1849
0000010922,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5670-8874
0001524360,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7953-8732
0001704496,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8814-8189?lang=es
0001354283,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4576-8489
0001372923,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1769-7070
0000898260,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0002-2531-9494
0001286218,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=16846709
0001286218,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8157-5302
0000100601,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0001-6879-3930&justRegistered=
0000185997,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0003-3806-6921
0000183721,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7414-4363
0001436469,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0619-9383
0001337603,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57205663166
0001337603,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1051-4411
0000594504,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=94062730
0000594504,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7014-8946
0001428559,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=0000-0003-4690-4569
0001428559,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4690-4569
0001363087,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061710581
0001363087,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7301-9683
0001484919,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0571-8439
0000870064,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5221-8824
0000953849,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/GLS-9342-2022
0000953849,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6676-6082
0001580526,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7384-5683
0001626295,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8506-8044
0001410825,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3011-5197
0000013528,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=10535159
0000013528,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7670-8847
0001357697,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/3086764/angela-chantre-astaiza/
0001357697,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56278499700
0001357697,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4031-3816
0001493543,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0002-2291-1396
0000012491,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4714-7603
0001405950,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/2411901/marysol-castillo-palacio/
0001405950,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56563074000
0001405950,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0982-1190
0000013544,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1439-8040
0000351067,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57191968698
0000351067,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9550-3721
0000916161,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4291-0718
0000029475,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0002-0895-6176
0000734349,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3185-4194
0001506914,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3062-0086
0001329936,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56915461400
0001329936,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8441-4179
0000647284,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2433-8132
0001219782,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6764-9440
0001366687,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7185-0323
0000233498,Open Researcher and Contributor ID (ORCID),http://orcid.org/0000-0002-0386-3990
0001154958,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=29541207
0001154958,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0947-9751
0000935832,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3812-5832
0001764353,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0001-7873-4686
0001440759,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2951-5484
0001602132,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5604-4684
0000323446,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/3519185/nancy-janneth-molano-tobar/
0000323446,Autor ID (Scopus),https://www.scopus.com/freelookup/form/author.uri?st1=molano-tobar&st2=nancy
0000323446,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1953-4101
0000797324,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8550-7331
0001493299,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1230-6640
0001574774,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4331-7633
0001602765,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57422596200
0001602765,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4047-7105
0001399775,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7579-1834
0001138871,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1138-5845
0000579629,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56073622400
0000579629,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4535-414X
0000814075,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3334-1795
0001510510,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4999-0212
0001237209,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061687500
0000082311,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9513-1139
0001450269,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7592-7260
0000666572,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57209099481
0000666572,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7772-7302
0000074773,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=4615412
0000130468,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3377-6150
0000601764,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0139-4959
0001338092,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=23102089200
0001338092,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6844-5992
0000434493,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55836679300
0001424532,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7311-8478
0000439142,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56009801600
0000558737,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3627-4516
0001393216,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1782-4404
0001002368,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0137-1658
0000333093,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=76332998
0000333093,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8348-8907
0000499668,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000000240185412
0000036188,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1697-9463
0000156412,Otro,https://conacyt.mx
0001614136,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-4124-5384
0000387614,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-9000-5881
0000011606,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=54994050500
0000011606,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000000201935508
0000348104,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-0873-6931
0001123467,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6444-520X
0000848743,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4462-9698
0001337180,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2659-1836
0001212117,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2992-2423
0000109512,Autor ID (Scopus),https://id.elsevier.com/settings/closeChangeSettingsFeatureScreen?close=true
0000109512,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5517-5674
0001471424,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56085057000
0001471424,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1616-6473
0001122398,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56584451800
0001122398,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2157-1131
0001341358,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/4694089/yenifer-yadira-tovar-rosero/
0001341358,Open Researcher and Contributor ID (ORCID),https://orcid.org/my-orcid?orcid=0000-0001-9174-984X
0001623196,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0309-0673
0000082313,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-3889-6394
0000533980,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8070-9885
0001359569,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4329-2085
0000971324,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7516-6644
0000006046,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/3898740/cesar-andres-figueroa/
0000006046,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-5121-7195
0000103547,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6993-3640
0001342899,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=91107223
0001342899,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9259-4971
0001168061,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57219649645
0001168061,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2968-9991
0001405129,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=2.scopus.com/freelookup/form/author.uri
0001405129,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5252-8654
0001405129,Otro,https://www.semanticscholar.org/author/H%C3%A9ctor-Alfredo-Betancur-Giraldo/113158370
0001307924,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3501-3456
0000114733,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1730-9218
0001215221,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7175-4342
0001354803,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9417-1059
0001477488,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1107038927
0001477488,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9297-8043
0001477488,Otro,https://alteridad.hypotheses.org/author/alexanderluna
0000896314,ResearcherID (Thomson Reuters - WOS),https://publons.com/researcher/1536956/edward-javier-ordonez/
0000896314,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57217256727
0000896314,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4803-0340
0001193350,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=56367232000
0001193350,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0284-8366
0001620683,Open Researcher and Contributor ID (ORCID),http://orcid.org/0000-0002-1350-967X
0001613216,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57195990988
0001613216,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1823-2814
0001266764,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0003-1888-0416
0001506307,ResearcherID (Thomson Reuters - WOS),https://publons.com/wos-op/publon/51290216/
0001506307,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57204060202
0001506307,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-3035-7583
0000003170,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57209651787
0000003170,Open Researcher and Contributor ID (ORCID),http://orcid.org/0000-0003-1704-1485
0000005687,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1824-5722
0001253964,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=34567510
0001522071,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8888-5816
0001602163,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9845-884X
0000004900,ResearcherID (Thomson Reuters - WOS),https://www.webofscience.com/wos/author/record/GPS-5515-2022
0000004900,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57217830202
0000004900,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-2939-1071
0000004900,Otro,https://dialnet.unirioja.es/servlet/autor?codigo=5686145
0001675887,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-9547-0536
0000980200,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=10292346
0000980200,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8219-0324
0001492233,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8603-5698
0001078828,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55990441300
0001078828,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5794-6345
0000870994,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2888-7929
0001015486,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-7558-2047
0000397407,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57210186180
0000397407,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-0549-3951
0000420840,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55625796500
0000420840,Open Researcher and Contributor ID (ORCID),http://orcid.org/0000-0003-4701-551X
0001408340,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1603-8823
0000176317,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1118840695
0001408071,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6573-7378
0000011051,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-8044-9099
0001431839,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=57204001318
0001431839,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-7902-7107
0000578134,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=34570325
0001740960,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-5029-1067
0000017602,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=1061693919
0000017602,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6067-1098
0001124838,Autor ID (Scopus),https://www.scopus.com/results/authorNamesList.uri?sort=count-f&src=al&sid=cccef22a256939dc7f45740da8ebc345&sot=al&sdt=al&sl=54&s=AUTHLASTNAME%28SALDARRIAGA%29+AND+AUTHFIRST%28MARIA+EUGENIA%29&st1=SALDARRIAGA&st2=MARIA+EUGENIA&orcidId=&selectionPageSearch=anl&reselectAuthor=false&activeFlag=true&showDocument=false&resultsPerPage=20&offset=1&jtp=false&currentPage=1&previousSelectionCount=0&tooManyS
0001124838,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-1632-1058
0001124838,Otro,https://www.redalyc.org/autor.oa?id=45047
0001678622,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-1212-2147
0001174894,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-6144-1465
0000861863,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-4675-306X.
0000000868,ResearcherID (Thomson Reuters - WOS),https://www.researchgate.net/profile/Jairo-Tocancipa-Falla
0000000868,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=55189563700
0000250309,Autor ID (Scopus),https://www.scopus.com/authid/detail.uri?authorId=11738854600
0000250309,Open Researcher and Contributor ID (ORCID),https://orcid.org/https://orcid.org/0000-0002-6387-5440
0000469130,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0003-2449-6787
0000000884,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0002-6782-9273
0000660493,Open Researcher and Contributor ID (ORCID),https://orcid.org/0000-0001-8621-3581
